,latitude,longitude,Wind_Speed,Land_Sea_Mask,distance_to_nearest_seaport,distance_to_nearest_transmittor,sosaline,sea_height,wave_height
0,36.0,26.0,7.338949096195028,0.0,160.45532272084503,360.2948578162311,39.29267,-0.5687698,0.17400001
1,36.0,26.25,7.329444756390798,0.0008392718172524,145.5109949757588,338.4891072046025,39.287334,-0.561336,0.18400002
2,36.0,26.5,7.301337905345809,0.0003967466772465,132.66239059924646,316.7634203381858,39.276382,-0.5551075,0.21200001
3,36.0,26.75,7.3149851625006015,0.0034944226572871,122.57045052867537,295.13564039740317,39.269196,-0.5536122,0.231
4,36.0,27.0,7.058692922480544,0.005401858605588,115.95724819991672,273.629146172974,39.26807,-0.55476594,0.24100001
5,36.0,27.25,7.038384504095437,0.0139013931912166,100.97563390216501,252.27512081659634,39.255665,-0.55150354,0.23600002
6,36.0,27.5,6.8311574028938,0.0419025529122731,83.18291524329268,231.11599309959215,39.23777,-0.5384691,0.24100001
7,36.0,27.75,5.785923725449087,0.2631956418903453,68.1749159978796,210.21078744436866,39.23777,-0.5384691,0.238
8,36.0,28.0,4.519571988627324,0.3779775075152976,58.14945496783391,189.64365798568946,39.22542,-0.53714925,0.20300001
9,36.0,28.25,4.944424101243773,0.1570201272641264,55.85718972916963,169.53785086918467,39.21764,-0.572964,0.25
10,36.0,28.5,5.659524129420178,0.0,62.15963726693766,150.0790494280896,39.218,-0.62460124,0.26000002
11,36.0,28.75,5.756923303995154,0.0,52.11892726912792,130.04677280107404,39.230873,-0.64521885,0.277
12,36.0,29.0,5.626543257962764,0.0,43.019058781012845,108.61909630376235,39.210835,-0.61547214,0.32000002
13,36.0,29.25,5.313062511770244,0.0056307509193841,44.6270597720387,87.7009904219179,39.198353,-0.5764384,0.35900003
14,36.0,29.5,5.260098156621884,0.0263989135244838,56.0284461738146,67.76619551901938,39.189255,-0.55217886,0.37100002
15,36.0,29.75,5.0562016360354045,0.0863686997390627,72.75622826181292,50.00509201137738,39.185486,-0.5497377,0.377
16,36.0,30.0,4.845562720545069,0.0233775349823752,71.02359727512525,37.63287793058361,39.184998,-0.5534106,0.354
17,36.0,30.25,4.820380281747536,0.0120549951932614,60.80976927185846,36.59832324835499,39.173317,-0.5488105,0.34600002
18,36.0,30.5,5.222243264752043,0.0006561579662154,57.932479907435635,47.64578707327641,39.166805,-0.55466413,0.395
19,36.0,30.75,5.383085938362095,0.0,63.39862942810324,64.87124645354966,39.17341,-0.57811856,0.432
20,36.0,31.0,5.492020294579811,0.0,75.41528742368946,84.5807140544655,39.18396,-0.60047144,0.423
21,36.0,31.25,5.460257928225503,0.0,91.43521865181108,86.56394327944577,39.177227,-0.6117645,0.39200002
22,36.0,31.5,5.347992991392629,0.0,109.718591444641,74.33288496683218,39.182686,-0.61365145,0.39900002
23,36.0,31.75,5.028663420705199,0.0,121.76859827550494,64.83419686861329,39.173183,-0.5977995,0.418
24,36.0,32.0,4.820136580726915,0.0,111.13624091093018,62.3371995268925,39.136906,-0.5658267,0.40800002
25,36.0,32.25,4.557914282538407,0.0478842720461447,104.39447494033803,67.62203774037346,39.137676,-0.49419048,0.409
26,36.0,32.5,3.5759616367816887,0.3622602353012986,102.30333356552224,79.14486170891043,39.141342,-0.5025002,0.395
27,36.0,32.75,3.4878231009903224,0.4176674347275418,104.96925405994374,84.43606032339952,39.136517,-0.49666947,0.437
28,36.0,33.0,3.5994381684348733,0.3281705400332657,112.22475193713831,76.081491401898,39.12082,-0.48160997,0.509
29,36.0,33.25,5.267165486219901,0.2012268628019471,107.14797854520513,73.94169912697512,39.125988,-0.4892138,0.39400002
30,36.0,33.5,5.498112820095344,0.186486197793478,93.91401083411232,67.89924875032045,39.1164,-0.48730013,0.303
31,36.0,33.75,5.978366298066366,0.0654326827705125,76.3114109611655,67.52086592050306,39.11776,-0.49032864,0.272
32,36.0,34.0,5.831577049978809,0.0003967466772465,61.90732762501012,71.36380096906397,39.116726,-0.50270593,0.256
33,36.0,34.25,5.695835581492751,0.0001678543634504,53.35833568960634,72.99065382058814,39.11565,-0.5206267,0.273
34,36.0,34.5,5.560581515047934,0.0,53.546450113018565,81.13079223690147,39.111107,-0.52350247,0.37
35,36.0,34.75,5.426058551664982,0.0001068164131048,62.392692491320254,91.45519284302223,39.080223,-0.50349116,0.39600003
36,36.0,35.0,5.384304443465201,0.0,76.96741151096147,88.0981927268934,39.070618,-0.48201725,0.349
37,35.75,26.0,7.233913956307252,0.0,181.28864002434662,367.91439419924,39.288605,-0.5808887,0.19800001
38,35.75,26.25,7.19004777259542,0.0003814871896601,168.1621965174345,346.51837749819686,39.28325,-0.57334936,0.23500001
39,35.75,26.5,7.268357033888394,0.0004425251400058,157.14001263221104,325.259680262006,39.27277,-0.5730647,0.25
40,35.75,26.75,7.304018616572643,0.0037538339462561,148.6908629550955,304.1672525758088,39.269104,-0.5809971,0.24800001
41,35.75,27.0,7.309380039026312,0.0623960447408176,135.56496498458057,283.2783933567958,39.268066,-0.5849976,0.25100002
42,35.75,27.25,7.205400936894561,0.0576045656386858,118.66969118042581,262.6418342573774,39.243443,-0.55699193,0.083000004
43,35.75,27.5,7.070390571470367,0.0573756733248897,103.90094153575905,242.32219750416166,39.23176,-0.5469365,0.21300001
44,35.75,27.75,6.91239107643423,0.0292982161659011,92.28548979476088,222.4065181876635,39.230164,-0.5427999,0.24700001
45,35.75,28.0,6.029381045049756,0.0029450811041765,85.12419520494007,202.86343860960113,39.22527,-0.5613781,0.284
46,35.75,28.25,6.09623635837353,0.0,83.57012030308009,181.6361958356278,39.223473,-0.59971005,0.344
47,35.75,28.5,5.89217737043997,0.0,87.86172909759978,160.74926323195277,39.22797,-0.6507512,0.36
48,35.75,28.75,5.906799431677247,0.0,76.42856610750849,140.35482119515447,39.248547,-0.6778024,0.38000003
49,35.75,29.0,5.905824627594762,0.0,70.51833194262511,120.70293582122561,39.229992,-0.66034627,0.39200002
50,35.75,29.25,5.899000999017366,0.0,71.51375699065144,102.22293326742654,39.217144,-0.6246471,0.418
51,35.75,29.5,5.861633509188768,0.0,79.1547325255142,85.67666594932864,39.206646,-0.59477246,0.41400003
52,35.75,29.75,5.767889849923112,0.0,91.79646109842135,72.40240471460622,39.20245,-0.5856403,0.43500003
53,35.75,30.0,5.588688366092923,0.0,95.0644317572789,64.45458302065528,39.20839,-0.5869603,0.45100003
54,35.75,30.25,5.550589773202462,0.0,87.67237240715556,63.85415762884485,39.199013,-0.5812207,0.46500003
55,35.75,30.5,5.565211834439739,0.0,85.69541189176653,70.78834111921734,39.1825,-0.5786864,0.49
56,35.75,30.75,5.666835160038817,0.0,89.49315427413914,83.39840823867964,39.185528,-0.589477,0.48800004
57,35.75,31.0,5.691692664142188,0.0,98.3992053142825,99.55027077286077,39.19621,-0.6055307,0.47800002
58,35.75,31.25,5.664641850853226,0.0,111.19275773971354,109.97850852452561,39.194717,-0.61846846,0.441
59,35.75,31.5,5.5723603977112965,0.0,115.91828597465324,98.80093810028764,39.208466,-0.62570995,0.38200003
60,35.75,31.75,5.563993329336633,0.0,99.63170878047913,91.84508470252969,39.204224,-0.6156582,0.37100002
61,35.75,32.0,5.54084173237761,0.0,86.26919055241632,90.09419386968965,39.146015,-0.58839,0.372
62,35.75,32.25,5.700465900884555,0.0,77.36118172994394,91.0465643052137,39.13228,-0.560445,0.37800002
63,35.75,32.5,5.852616571425781,0.0,74.50611199147883,76.31911621908523,39.144493,-0.5388074,0.41400003
64,35.75,32.75,5.913379359234022,0.0,78.13749576399204,61.669445531861896,39.149582,-0.5286498,0.45900002
65,35.75,33.0,5.908261637800975,0.0002441518013824,87.67136173440043,49.57666181846209,39.14799,-0.5317173,0.446
66,35.75,33.25,6.238314053395742,0.0,80.6630304018592,46.214897200775596,39.16069,-0.538044,0.42000002
67,35.75,33.5,6.356509048397068,0.0,75.80781267610124,49.93303160970751,39.155533,-0.53644425,0.349
68,35.75,33.75,6.244731513605436,0.0457021653212885,77.54834765921,49.65739403800016,39.15178,-0.53063214,0.29500002
69,35.75,34.0,5.996643874612962,0.0527978270489676,85.4826769189343,43.732195477108945,39.13462,-0.52727485,0.26700002
70,35.75,34.25,5.736371184589425,0.0589931790090488,80.78281121588896,46.34746541353478,39.136475,-0.5320305,0.259
71,35.75,34.5,5.647257844715573,0.0038148718966017,80.9075817569213,58.36613949933815,39.15728,-0.5371202,0.289
72,35.75,34.75,5.517121499703804,0.0039827262600521,87.0340145850475,75.41918117246286,39.096394,-0.5225706,0.319
73,35.75,35.0,5.479835243548747,0.0,98.04338076197786,94.82833336490918,39.087147,-0.498438,0.291
74,35.5,26.0,6.871124370275692,0.0412616544336441,203.7906008493719,377.43026236802496,39.2867,-0.58720285,0.24900001
75,35.5,26.25,7.198333607296544,0.027268704316909,192.1692844303061,356.53789754214904,39.286602,-0.582651,0.324
76,35.5,26.5,7.254709776733602,0.0272839638044954,182.5709092345348,335.8467060129572,39.27569,-0.5869363,0.358
77,35.5,26.75,7.309867441067555,0.0175484107243678,170.71500103095434,315.3964338047972,39.272324,-0.5990983,0.307
78,35.5,27.0,7.483220100402832,0.1544870523247829,154.34789826763867,295.2372979208836,39.272324,-0.5990983,0.26200002
79,35.5,27.25,7.27883617777511,0.0747257107106343,139.6938149073314,275.43337902810833,39.290287,-0.59638625,0.172
80,35.5,27.5,7.178268889932058,0.0381181999908443,127.34561082555379,254.8916109796366,39.261883,-0.58173037,0.319
81,35.5,27.75,7.057230716356817,0.0,118.02933284620687,233.99784082899964,39.23119,-0.56892896,0.312
82,35.5,28.0,6.799638737560113,0.0,112.5008151454345,213.43336253447157,39.22866,-0.5751902,0.312
83,35.5,28.25,6.500048949543007,0.0,111.32584142662053,193.30345529915712,39.228554,-0.6021482,0.34100002
84,35.5,28.5,6.210532137044915,0.0,111.33764966139533,173.75937362011183,39.231613,-0.64060795,0.38200003
85,35.5,28.75,6.041078694039578,0.0,102.5270503777257,155.0229967209115,39.241833,-0.67121404,0.407
86,35.5,29.0,6.091118636940482,0.0,98.1863992693745,137.42523407033303,39.241375,-0.6831748,0.41700003
87,35.5,29.25,6.055457054256234,0.0,98.90599968489737,121.46213390477247,39.221188,-0.67493266,0.42000002
88,35.5,29.5,6.002980101149117,0.0,104.58144407797478,107.86204903176505,39.212967,-0.6518914,0.453
89,35.5,29.75,5.910211245965945,0.0,114.47797360909766,97.6177767239956,39.21049,-0.628498,0.48400003
90,35.5,30.0,5.7483937682734085,0.0,120.72969194215749,91.85907626856114,39.205383,-0.6168008,0.508
91,35.5,30.25,5.612164897746108,0.0,114.98085154470091,91.43745101830385,39.20523,-0.6111852,0.517
92,35.5,30.5,5.593318685484728,0.0,113.47587326004287,96.42294076679154,39.20564,-0.60512525,0.523
93,35.5,30.75,5.630929876333947,0.0,116.37952375677,106.05570202084556,39.211536,-0.6032394,0.507
94,35.5,31.0,5.715656597836615,0.0,123.38091847006123,119.21442844528805,39.207382,-0.60635877,0.48800004
95,35.5,31.25,5.721505422331527,0.0,121.01043600795012,133.7325753238135,39.209385,-0.6168376,0.46600002
96,35.5,31.5,5.761066221345716,0.0,100.46075431734775,116.81609067535445,39.22556,-0.6241432,0.425
97,35.5,31.75,5.8081817519991645,0.0,81.06075633783244,101.5415117443935,39.211414,-0.6152904,0.38900003
98,35.5,32.0,5.758629211139503,0.0,63.86702734258304,89.49223791719177,39.15569,-0.5912786,0.38200003
99,35.5,32.25,5.831333348958188,4.577846275921616e-05,51.15497906573618,74.66294048542369,39.133743,-0.57012326,0.38000003
100,35.5,32.5,6.051801538946915,4.577846275921616e-05,46.71068767403059,55.69554645138726,39.12625,-0.555262,0.41000003
101,35.5,32.75,5.687062344750384,0.1274014618589107,52.32517605893077,40.71612697888396,39.1339,-0.5443279,0.44900003
102,35.5,33.0,5.481297449672475,0.1278287275113301,65.75448285928523,25.93900714192917,39.15733,-0.5425608,0.41400003
103,35.5,33.25,5.343118970980203,0.1274014618589107,55.47872116348633,18.702869207988872,39.163982,-0.54688436,0.344
104,35.5,33.5,5.124844090177068,0.1690751224573878,48.122968908006015,23.55298714490106,39.15865,-0.5422596,0.30100003
105,35.5,33.75,4.957583956357323,0.2159980467855889,50.82886997179764,27.35700076218399,39.14807,-0.5336268,0.21900001
106,35.5,34.0,5.43320711493654,0.2143195031510841,62.29886402832738,16.666020616090194,39.14807,-0.5336268,0.172
107,35.5,34.25,5.571385593628811,0.2362321273251644,78.79425869351489,22.67322297531755,39.06465,-0.5186682,0.202
108,35.5,34.5,5.504449046631497,0.1133322143042436,97.8044961557062,42.148860771039416,39.122322,-0.5281881,0.28100002
109,35.5,34.75,5.479835243548747,0.0095219202539179,113.14820202587035,63.75815585660716,39.06834,-0.51311994,0.28
110,35.5,35.0,5.433938217998404,0.0,121.84631824382888,85.90569433134375,39.06,-0.49364856,0.24700001
111,35.25,26.0,6.032305457297212,0.2364610196389605,227.46653501928765,388.70321446670533,39.282307,-0.59067357,0.12900001
112,35.25,26.25,7.017913618363249,0.1777119924312941,217.08288341696283,368.38530768872937,39.289474,-0.58873165,0.216
113,35.25,26.5,7.26372671449659,0.075992248180306,206.16168484839937,348.3339136367722,39.285194,-0.59575146,0.37800002
114,35.25,26.75,7.298169792077733,0.0066531365876734,190.1343793722952,328.35266794521254,39.294674,-0.60514367,0.335
115,35.25,27.0,7.416121086058437,0.0247508888651519,175.5394058758989,307.43948126343787,39.313675,-0.6044317,0.29700002
116,35.25,27.25,7.332369168638253,0.0066531365876734,162.76264188279032,286.773604379155,39.31247,-0.59724456,0.277
117,35.25,27.5,7.190535174636663,0.0,152.2625831231744,266.41274584943244,39.296703,-0.58807695,0.3
118,35.25,27.75,7.022543937755053,0.0,144.53634327274096,246.4326702550937,39.248287,-0.5766099,0.32900003
119,35.25,28.0,6.7915966038796105,0.0,140.04382710479027,226.9341234200309,39.227528,-0.5751629,0.35500002
120,35.25,28.25,6.613613625152529,0.0,139.09874021730877,208.0526795800053,39.228634,-0.59188825,0.37500003
121,35.25,28.5,6.463168861755652,0.0,136.44766240461658,189.97257113538828,39.23146,-0.6213232,0.39000002
122,35.25,28.75,6.333113750417423,0.0,129.33597181319703,172.9454369052371,39.234962,-0.6534084,0.416
123,35.25,29.0,6.212238044189264,0.0,125.91203676738229,157.3136891895991,39.23938,-0.67888707,0.42400002
124,35.25,29.25,6.134334951263991,0.0,126.47573865382334,143.53407044407123,39.21874,-0.68624854,0.41200003
125,35.25,29.5,6.09063123489924,0.0,130.97559724090337,132.18717355608928,39.206844,-0.67315406,0.41700003
126,35.25,29.75,6.020120406266146,0.0,139.02991499384476,123.94303368335204,39.205482,-0.6497008,0.43800002
127,35.25,30.0,5.8672386326630575,0.0,147.1719686695473,119.44590140682648,39.20369,-0.63167334,0.47700003
128,35.25,30.25,5.723942432537739,0.0,142.47905829977117,119.12094388162332,39.203087,-0.6205084,0.49400002
129,35.25,30.5,5.680969819234852,0.0,141.26352256228776,123.00123506860905,39.206154,-0.6111094,0.49500003
130,35.25,30.75,5.702253041702444,0.0,143.61369320733348,130.7127802398119,39.21197,-0.60674125,0.492
131,35.25,31.0,5.733934174383212,0.0,135.85440661344765,140.6095112210122,39.21349,-0.60658723,0.47700003
132,35.25,31.25,5.741732607043093,0.0,113.39473326078516,119.80024248867917,39.21166,-0.6058158,0.47100002
133,35.25,31.5,5.749612273376515,0.0,91.06654336680482,99.84891961445739,39.195786,-0.60112435,0.45600003
134,35.25,31.75,5.703958948846793,0.0,68.9978115483614,81.38911511925316,39.14158,-0.5869066,0.42000002
135,35.25,32.0,5.573578902814403,0.0,47.55140243612543,65.69066148759546,39.10197,-0.55906075,0.39900002
136,35.25,32.25,5.519314808889396,0.0001983733386232,28.185895975485405,55.16381115310002,39.106052,-0.53632754,0.40600002
137,35.25,32.5,4.876269049143352,0.1314147070941357,18.924981249686873,43.87363094068844,39.108635,-0.53128695,0.381
138,35.25,32.75,3.9766061146830896,0.3448033815024491,30.26403334202986,21.822707777070924,39.117313,-0.523493,0.349
139,35.25,33.0,2.880195222907906,0.7296781774068026,50.06543709428652,7.689643042451987,39.128098,-0.5318049,0.30800003
140,35.25,33.25,2.583042445097013,0.8254619809866784,34.56560995612415,10.455460285740738,39.13919,-0.5344778,0.208
141,35.25,33.5,2.5210611521856645,0.9013321532662932,20.74498483466944,12.716770999057935,39.14922,-0.53067493,0.23700002
142,35.25,33.75,3.086528753700598,0.7865808066165139,26.43741646697197,22.819154864024707,39.14922,-0.53067493,0.202
143,35.25,34.0,4.5440233243629935,0.3584453634046969,44.72725653221591,10.852037486555899,39.056587,-0.51806235,0.087000005
144,35.25,34.25,5.132398821816328,0.0876657561839073,65.8416102505981,20.630027016510656,39.05922,-0.50425065,0.24000001
145,35.25,34.5,5.363102454671149,0.0,87.76498584217269,41.13351579942812,39.05593,-0.49680793,0.28800002
146,35.25,34.75,5.41631051084013,0.0,110.01468771275105,63.14778162008472,39.04684,-0.50099456,0.28800002
147,35.25,35.0,5.451972093524379,0.0,116.4300624984552,85.51381186971423,39.03566,-0.49069163,0.279
148,35.0,26.0,7.061129932686757,0.3160239879144858,251.98574892845272,401.585307603887,39.31384,-0.6036092,0.201
149,35.0,26.25,7.351377848246714,0.1310942578548212,241.79365113507882,381.0706416775158,39.306686,-0.6086164,0.26000002
150,35.0,26.5,7.394594162570223,0.0353257137625318,225.99820650609007,360.33045524320596,39.315323,-0.6144217,0.342
151,35.0,26.75,7.350159343143607,0.0010986831062212,211.43292438884677,339.8245502406762,39.31901,-0.6095508,0.35000002
152,35.0,27.0,7.299144596160217,0.0011139425938077,198.36906933353853,319.5981709633813,39.302658,-0.595254,0.34
153,35.0,27.25,7.220022998131839,0.0010986831062212,187.12146484730303,299.70805993289713,39.29397,-0.5840691,0.34500003
154,35.0,27.5,7.153898787869929,0.0,178.03475648627256,280.2259724712007,39.28087,-0.5770174,0.34500003
155,35.0,27.75,7.085012632707644,0.0,171.45292347731169,261.243349059848,39.2639,-0.5734246,0.354
156,35.0,28.0,6.970798087709799,0.0,167.6712524982898,242.87746516712397,39.24552,-0.57432526,0.36
157,35.0,28.25,6.816941510024225,0.0,166.88024056052328,225.2793434067915,39.235283,-0.58229,0.367
158,35.0,28.5,6.653905527228582,0.0,162.43571180171674,208.64347390325702,39.234653,-0.60258377,0.36800003
159,35.0,28.75,6.499074145460522,0.0,156.490633437441,193.21868368066225,39.233032,-0.6403931,0.38000003
160,35.0,29.0,6.363332676974464,0.0,153.66408540773804,179.31788602821084,39.238213,-0.6749382,0.39000002
161,35.0,29.25,6.2913596422176425,0.0,154.12775389864856,167.3214460185248,39.220417,-0.6946513,0.40300003
162,35.0,29.5,6.217355765622311,0.0,157.85264508923555,157.66474805742374,39.204704,-0.6922967,0.41900003
163,35.0,29.75,6.123368405336033,0.0,164.61750433087926,150.79802387908867,39.19815,-0.67252177,0.44300002
164,35.0,30.0,5.997131276654205,0.0,174.0374549362945,147.11252048066135,39.19878,-0.65046126,0.455
165,35.0,30.25,5.884135236759467,0.0,170.07499045809814,146.8479789237703,39.19722,-0.6321964,0.46500003
166,35.0,30.5,5.817686091803395,0.0,169.0548153795632,150.0224989944169,39.202053,-0.61788327,0.46600002
167,35.0,30.75,5.76764614890249,0.0,150.10681144834533,155.38877735833645,39.204254,-0.6098274,0.47000003
168,35.0,31.0,5.67317138657497,0.0,129.57690541796953,132.92981061394318,39.188805,-0.60528916,0.46100003
169,35.0,31.25,5.691448963121567,0.0,109.9646482898315,110.61096864045177,39.16628,-0.59983194,0.45700002
170,35.0,31.5,5.66927217024503,0.0,89.66217437355687,88.53847464560653,39.13597,-0.5917669,0.45000002
171,35.0,31.75,5.585520252824846,0.0,67.05246257015877,66.95660728975446,39.112095,-0.5783814,0.42900002
172,35.0,32.0,5.427764458809332,0.0,44.59584414713134,46.55302986231298,39.094337,-0.54529685,0.42200002
173,35.0,32.25,4.982278993113613,0.3378297956754612,22.75062603376433,29.85076058674291,39.094337,-0.54529685,0.41700003
174,35.0,32.5,3.763773890007162,0.7182030427418247,8.942060223878764,25.58994261727017,39.108635,-0.53128695,0.098000005
175,35.0,32.75,2.568420383859736,0.987319365815696,25.286977636396557,28.986061459469273,39.117313,-0.523493,0.142
176,35.0,33.0,2.159733772277832,0.9878992263439794,47.27531697306088,20.525821115026606,39.117313,-0.523493,0.21200001
177,35.0,33.25,2.2512841223578963,0.9879755237819114,29.27803174579659,19.215299044735186,39.06037,-0.52048784,0.21200001
178,35.0,33.5,2.4741893225528364,0.8659301420658294,9.509323874553038,8.78830986104631,39.056435,-0.5229681,0.16700001
179,35.0,33.75,3.2075669272758387,0.6256389910426807,18.969320632505973,10.091491354716245,39.049046,-0.5175783,0.23600002
180,35.0,34.0,4.712258262265224,0.3261868066470328,40.809620270715264,1.304318668755041,39.05561,-0.5125516,0.316
181,35.0,34.25,5.212738924947813,0.081165214472098,63.30236166790091,22.182928015771136,39.059864,-0.49979082,0.328
182,35.0,34.5,5.407780975118386,0.0,85.93667488183922,44.940658091891905,39.051094,-0.49884444,0.31800002
183,35.0,34.75,5.4847092639611725,0.0,104.25716312612377,67.70844145754607,39.037014,-0.50253,0.3
184,35.0,35.0,5.644577133488739,0.0,91.31213567201999,90.47860033717242,39.00486,-0.5066376,0.264
185,34.75,26.0,7.284035132881698,0.048647246425465,277.1244996457409,413.47659527517624,39.346195,-0.6232122,0.272
186,34.75,26.25,7.366731012545856,0.0485404300123601,261.9251438436956,393.08541650942396,39.33963,-0.6241308,0.29700002
187,34.75,26.5,7.445365208532991,0.0,247.37216427819766,372.95030075493173,39.33871,-0.61997914,0.317
188,34.75,26.75,7.459256166708405,0.0,234.09829014383297,353.11519462641974,39.319874,-0.60802037,0.317
189,34.75,27.0,7.381678008477294,0.0,222.33283078872046,333.63374971673016,39.293606,-0.5930528,0.317
